X,Y,Label
73.74488230980458,24.034505287456746,0
73.74495248438093,24.027281227669516,0
73.74497002369874,24.025475211628386,0
73.74498756128628,24.023669195149576,0
73.74505769433561,24.016445124858095,0
73.74523290589079,23.998384918504396,0
73.74535545111588,23.985742748036127,0
73.74537295066396,23.983936721934835,0
73.74540794457674,23.980324668421005,0
73.74546042248895,23.974906584872482,0
73.7455128848554,23.969488497391264,0
73.74561776296247,23.958652310633454,0
73.74563523660413,23.956846277978418,0
73.74565270851956,23.955040244886668,0
73.74568764717209,23.95142817739313,0
73.74570511390941,23.94962214299139,0
73.74584478568741,23.93517385206162,0
73.74589713413924,23.929755735761514,1
73.74591458017373,23.92794969612211,1
73.74598434706729,23.920725533201704,1
73.74605408637493,23.913501363302014,1
73.74608894568611,23.90988927573545,1
73.74610637275643,23.90808323129807,1
73.74612379810335,23.906277186424667,1
73.7461934822594,23.899053002571296,1
73.74622831399991,23.895440908029112,1
73.74624572728614,23.893634860104232,1
73.7463327678814,23.884604613942997,1
73.74638497157363,23.8791864610177,1
73.74641976542652,23.875574356889356,1
73.74654148969061,23.862931978721083,1
73.7465588719874,23.861125922955278,1
73.74657625256356,23.859319866754106,0
73.74669786842779,23.846677461157835,0
73.74676732536967,23.83945321981443,0
73.74680204352399,23.83584109653227,0
73.74685410786206,23.830422908346538,0
73.74687145920359,23.82861684474806,0
73.74695819013232,23.81958652023259,1
73.74711419756568,23.80333190871585,1
73.74721812523968,23.792495481482177,1
73.7472527540635,23.788883335595514,0
73.74727006590071,23.787077262000654,0
73.74742579521399,23.770822580105612,0
73.74744308989276,23.769016502168714,1
73.74763321817441,23.749149616220237,0
73.74768503533981,23.743731365487058,0
73.74777136300747,23.734700938924675,0
73.74787489967159,23.723864412742028,0
73.74790939819061,23.720252233880146,0
73.74792664488142,23.718446143799138,0
73.74804732377731,23.705803501099773,0
73.7481162454887,23.698579124312733,0
73.74818513982102,23.691354740596644,0
73.74828842999834,23.680518152034146,0
73.74830563904175,23.678712052425414,0
73.74842605447024,23.666069343047795,0
73.74846044349297,23.662457136474654,0
73.74849482567926,23.658844928171305,0
73.74852920102994,23.655232718137945,0
73.74863228607668,23.644396077659902,0
73.74864946093895,23.642589969400376,0
73.74873530963292,23.6335594216192,0
73.74876963715764,23.629947199481556,0
73.74895831649829,23.610079946835548,0
73.74897545892695,23.60827383036728,0
73.74911253694917,23.59382488307911,0
73.7491296640276,23.592018762725726,0
73.7491639130694,23.588406520724327,0
73.7493521609242,23.56853915886994,0
73.74936926414117,23.566733032477185,0
73.74948893896443,23.554090135655983,0
73.74954020262895,23.548671744838366,0
73.7496256080195,23.539641084857355,0
73.7496768308282,23.53422268369889,0
73.74981335011483,23.51977359499287,0
73.75001792494903,23.498099910275464,0
73.7359290545467,25.127079683878954,0
73.73977432451822,24.74966891642297,0
73.74037437238394,24.69007594931125,0
73.74228879560751,24.498652828034096,0
73.74446777386036,24.27832947434914,0
73.74551222491678,24.171777297324457,0
73.74850529764653,23.862947952982385,1
73.7493709492865,23.772644564113747,0
73.7512774101838,23.5721671667723,0
73.75131156816327,23.56855491258011,0
73.75132864460137,23.566748784837234,0
73.75144813204727,23.554105878566205,0
73.75149931544718,23.548687483699204,0
73.75158458711668,23.53965681696992,0
73.75161868388794,23.536044547262644,0
73.75177203526016,23.5197893122624,0
73.74089522618996,24.83455958954868,0
73.74494277648446,24.43004460417469,0
73.74684515455458,24.236808597634692,0
73.74827203655502,24.090523778699104,0
73.75078074654849,23.830454783069346,0
73.75102274876828,23.805169815209887,1
73.75136788421902,23.769048284840306,1
73.75171233570984,23.73292658087434,0
73.75179834181168,23.72389612778238,0
73.75183273230066,23.720283943511955,0
73.75184992498446,23.71847785072678,0
73.75197022598151,23.70583518910029,0
73.7520389318686,23.698610801499342,0
73.75210761046232,23.6913864069705,0
73.75214193952625,23.687774207108625,0
73.75221057719241,23.680549802191027,0
73.75222773234671,23.678743699879718,0
73.75234777070115,23.666100971586083,0
73.75238205203662,23.66248875960902,0
73.75241632655703,23.658876545902025,0
73.75246772556129,23.653458222098376,0
73.75255335650495,23.644427673778942,0
73.75257047758511,23.642621562818277,0
73.75265605744865,23.633591001532505,0
73.75269027747864,23.629978773993525,0
73.75287836598027,23.610111491645295,0
73.75289545472835,23.608305372477258,0
73.75301502835238,23.595662526214507,0
73.75306624869022,23.590244157057,0
73.74150119916868,24.97001161638559,0
73.74280110654247,24.841799529924423,0
73.74322028618107,24.800265551497667,0
73.74432749477302,24.69010906971117,0
73.7502568160317,24.088733868727353,0
73.7508862893477,24.023717404762298,0
73.75111305042009,24.000239097800637,0
73.75154831228359,23.955088299862197,0
73.75160047151724,23.949670185765502,0
73.75196515344831,23.91174327712855,1
73.75213854554846,23.893682776854774,1
73.75224249850842,23.882846455774608,1
73.75227713578346,23.879234345263125,1
73.75231176620406,23.8756222330096,1
73.7524156163478,23.864785885798824,1
73.75243291870981,23.862979826406633,1
73.75246751829597,23.859367706316437,0
73.75260584815106,23.844919208548507,0
73.7526576936023,23.839501014706897,0
73.75267497199667,23.83769494922309,0
73.75272679691301,23.832276750162226,0
73.75274406846323,23.830470682938877,0
73.75276133830269,23.8286646152807,0
73.75284766184213,23.819634270468388,1
73.75296844297434,23.80699176947575,1
73.75300293648301,23.803379622424192,1
73.75308914034554,23.794349247193047,1
73.75314084215812,23.78893101684241,0
73.75317530149117,23.7853188611041,0
73.75329585535549,23.772676302344518,0
73.7533130705056,23.770870220785486,0
73.75333028394836,23.76906413879249,1
73.75334749568393,23.767258056365524,1
73.75350232449651,23.751003294999133,1
73.75351951916565,23.74919720823403,0
73.75358828078262,23.741972856837137,0
73.75374289465034,23.725718040832692,0
73.75388021327646,23.71126928602763,0
73.75400027761864,23.698626602833087,0
73.75567243181555,23.521626814547645,0
73.75568941064299,23.519820672911074,0
73.75584214391948,23.503565378816397,0
73.7421753891669,25.098238262474915,0
73.74280231048829,25.03684225024935,0
73.74890557632585,24.4282713561443,0
73.74924374134129,24.39395872990041,0
73.7508194204922,24.23322904023832,0
73.75241632560669,24.06888384045357,0
73.75243379465478,24.067077829058,0
73.75248619146804,24.061659792242697,0
73.7525734850599,24.052629722123502,0
73.75260839044853,24.049017691010278,0
73.75266073562545,24.04359964105656,0
73.752747943178,24.034569549045035,0
73.75276537952811,24.03276352932966,0
73.75285253548259,24.023733424188812,0
73.75286996151499,24.021927401848032,0
73.75293964845324,24.014703308110356,0
73.75306153442459,24.00206112723135,0
73.75309634352352,23.99844907161644,0
73.75311374549612,23.996643043153252,0
73.75318333621,23.989418924929502,0
73.75323551121299,23.984000831672848,0
73.75325289944647,23.98219479971337,0
73.75330505384582,23.976776701213502,0
73.75335719279579,23.971358598782025,0
73.75337456901308,23.96955256376463,0
73.75347879028081,23.958716344489495,0
73.75351351697793,23.95510426790477,0
73.75354823681373,23.951492189573877,0
73.75356559415889,23.949686149753685,0
73.75358294978903,23.94788010949703,0
73.75372173310241,23.933431771734075,0
73.753756411788,23.92981968293046,1
73.75377374855995,23.928013637874354,1
73.75382574859377,23.922595500089198,1
73.75443127696859,23.859383602779968,0
73.75592738344264,23.70225457938343,0
73.75700273120223,23.588469446716587,0
73.74319716314457,25.192153910259268,1
73.74672265845764,24.845444420533415,0
73.74686813549684,24.830997831536624,0
73.74770243759718,24.74792938800216,0
73.74955705767739,24.56192487770221,0
73.74978981481684,24.538448244239508,0
73.75119792074302,24.39578093483024,0
73.75270085370084,24.2422750486576,0
73.75275366970158,24.236857135612407,0
73.75278887172234,24.233245191380014,0
73.752824066827,24.229633245386047,0
73.7529471952414,24.216991420537664,0
73.75298235923422,24.213379466619095,0
73.7530175163157,24.209767510940054,0
73.75312294610038,24.198931633342138,0
73.75314051168607,24.19712565220263,0
73.75322831371359,24.188095739907233,0
73.7532985242608,24.180871802154996,0
73.75333361917849,24.17725983064079,0
73.7533687071934,24.173647857368124,0
73.75347392982991,24.162811927001403,0
73.7534914608984,24.161005937068868,0
73.75364916291474,24.144752007906554,0
73.75366667674072,24.142946013581273,0
73.75375422001773,24.13391603536832,0
73.75382422362229,24.12669204489564,0
73.75384172021641,24.124886046180134,0
73.75387670823694,24.121274047432504,0
73.75389419966359,24.119468047400428,0
73.75399911205933,24.10863203799387,0
73.75401659143226,24.106826034890677,0
73.75403406908366,24.105020031348843,0
73.75408649170974,24.09960201809181,0
73.75410396247608,24.097796012795712,0
73.75413889884587,24.094184000888013,0
73.75419129049492,24.088765979738124,0
73.75420875093687,24.08695997181137,0
73.75422620965844,24.085153963446263,0
73.75424366665978,24.08334795464283,0
73.75462728567994,24.043615650121478,0
73.7548535787721,24.020137370572463,0
73.75587695900721,23.91358117360079,1
73.75606709963338,23.893714596009982,1
73.75708341907658,23.787156599264904,0
73.75744372836131,23.749228811747425,0
73.75752940570463,23.74019835795506,0
73.7575807917076,23.73478008047775,0
73.75763216241172,23.729361799099866,0
73.75771774626213,23.720331321470667,0
73.75773485793466,23.718525224645138,0
73.75795715511204,23.695045926504495,0
73.75913224309139,23.57042381323921,0
73.7591492141034,23.568617680548048,0
73.75918315105636,23.56500541387264,0
73.75928492135422,23.55416860350357,0
73.7594035764947,23.54152563847051,0
73.74458872044036,25.24995409785466,0
73.74724299264167,24.989925424430346,0
73.75086857757385,24.628758999429625,0
73.75290377932654,24.422886145244917,0
73.7530102682372,24.412050572068924,0
73.75304575064361,24.40843871080063,0
73.75315215618353,24.397603116369687,0
73.75318761080665,24.393991248018015,0
73.75320533551428,24.39218531317828,0
73.75322305848611,24.390379377895993,0
73.75324077972225,24.388573442171165,0
73.7532584992228,24.386767506003828,0
73.7533293598713,24.379543756909854,0
73.75348869484101,24.36329029557122,0
73.75350639005474,24.36148435321134,0
73.75352408353453,24.35967841040932,0
73.75355946529265,24.356066523478983,0
73.75368324684231,24.343424905299155,0
73.75371859740186,24.33981301041328,0
73.75384226978717,24.32717136439618,0
73.75387758916567,24.323559461558826,0
73.75391290161743,24.319947556955025,0
73.75398350574416,24.312723742448892,0
73.75403644066294,24.30730587693387,0
73.75412463091476,24.29827609224811,0
73.75415989490352,24.294664175284815,0
73.75426564535425,24.28382841380667,0
73.75428326437616,24.282022452016463,0
73.75430088166885,24.280216489785214,0
73.75435372317281,24.274798600445514,0
73.75440654911783,24.269380707137408,0
73.75444175777207,24.265768776060998,0
73.7544769595134,24.26215684322136,0
73.75458252326833,24.251321034125016,0
73.75479346424513,24.2296493683521,0
73.75559977034744,24.14657406256711,0
73.75589683080277,24.115872083830194,0
73.75610622133846,24.09420002249479,0
73.7563676116201,24.067109857051115,0
73.75641984332006,24.061691812132615,0
73.75681977343247,24.02015333685699,0
73.75685450710236,24.01654128458972,0
73.75773790220155,23.92443336128195,1
73.7586168544222,23.832324303843002,0
73.75925175268324,23.765499377751986,1
73.7600548920167,23.680612804681587,0
73.76007193939148,23.678806696990556,0
73.76134567187673,23.54334738914755,0
73.7615992787478,23.51625523654846,0
73.75013589093432,24.89965210199234,0
73.75107924033176,24.80574931842363,0
73.75109733502164,24.80394348377427,0
73.75241350581402,24.672116345440262,0
73.75304123636388,24.608910708845496,0
73.75307704202753,24.605298941688975,0
73.75311284070733,24.601687172750616,0
73.75314863240419,24.598075402030616,0
73.75325596560586,24.587240079182727,0
73.75327384836514,24.58543419048302,0
73.75330960864962,24.581822411748075,0
73.75334536195598,24.57821063123257,0
73.7534168476379,24.57098706486071,0
73.75347044358833,24.56556938540934,0
73.7535597353031,24.556539910759078,0
73.75359543978729,24.552928117785275,0
73.75366682784336,24.54570452650096,0
73.75370251141696,24.542092728190852,0
73.75372035059053,24.54028682836889,0
73.7537738576597,24.53486912623573,0
73.75382734905381,24.529451420102127,0
73.75384517603567,24.527645517168725,0
73.75389864653428,24.52222780570226,0
73.75395210136476,24.516810090236923,0
73.75398772921532,24.51319827770544,0
73.75400554053002,24.511392370773393,0
73.75407676838738,24.50416873860376,0
73.75411237187674,24.500556919854425,0
73.754130171012,24.49875100981372,0
73.75414796840774,24.49694509932901,0
73.75425471625921,24.486109627098273,0
73.75427250148164,24.484303713506296,0
73.75437917630919,24.473468222635596,0
73.75441472068022,24.469856388795925,0
73.75446802420402,24.4644386347095,0
73.75448578857032,24.46263271579361,0
73.7545568286636,24.455409035695347,0
73.7546100904961,24.44999127096589,0
73.75464558970154,24.446379425596252,0
73.75468108196172,24.442767578453534,0
73.7547520456497,24.435543878849614,0
73.75482298156699,24.428320172155722,0
73.75484071120796,24.42651424437463,0
73.75500019990916,24.41026087441283,0
73.7576900808411,24.133948112650444,0
73.757724975606,24.1303361128929,0
73.75843880554345,24.056289731274877,0
73.75847355279214,24.052677693817678,0
73.75862983063402,24.03642350359213,0
73.7588379853953,24.014751194827177,0
73.75911514191176,23.985854685200007,0
73.75978887886879,23.91541897465656,1
73.75980612005048,23.91361292207257,1
73.75982335952736,23.91180686905273,1
73.75985783336709,23.908194761705598,1
73.75990953134324,23.90277659741669,1
73.76013337870772,23.879297840194507,1
73.76054587949689,23.835952248985123,0
73.76059737320304,23.830534032469174,0
73.76097452639408,23.790800325193555,1
73.76141919360158,23.743842036636437,0
73.76182863858273,23.700495664040115,0
73.76237304894953,23.642700112815547,0
73.76370966255332,23.500015453304243,0
73.74889252985362,25.21748468463567,0
73.75001589636284,25.10733413032424,0
73.75040110008526,25.069413058026505,1
73.75158844940474,24.952037048829478,0
73.75160665800674,24.9502312492004,0
73.75164306991746,24.946619648591888,0
73.75206129989893,24.905086112245897,0
73.7521339403803,24.897862864251383,0
73.75284070940448,24.82743581970928,0
73.75311183176534,24.800348313179956,0
73.75314795156757,24.796736638023372,0
73.75322017011374,24.789513282333907,0
73.75331040382132,24.780484077643564,0
73.7533284453006,24.778678235361937,0
73.75341862639193,24.769649017237384,0
73.75347271400669,24.7642314809904,0
73.75356282497421,24.75520224496047,0
73.75359885709385,24.751590547416008,0
73.75361687052538,24.749784697972625,0
73.75367090030818,24.744367146958176,0
73.75370691140466,24.74075544404521,0
73.75374291549522,24.737143739343125,0
73.75377891258074,24.73353203285214,0
73.7539408128019,24.717279331510206,0
73.75395879296367,24.71547347357043,0
73.75404866752584,24.70644417716811,0
73.7540846051043,24.702832455479342,0
73.7541384983536,24.697414869595566,0
73.75417441844218,24.69380314343959,0
73.7541923758635,24.691997279691638,0
73.75424623763699,24.68657968576821,0
73.75428213674502,24.6829679542532,0
73.75431802886129,24.679356220952247,0
73.75438979212211,24.672132748993278,0
73.75444359622098,24.66671514033741,0
73.75449738459737,24.661297527665162,0
73.75465865542144,24.64504466555681,0
73.75467656567233,24.64323878975905,0
73.7547123809377,24.639627036825722,0
73.75474818922193,24.636015282108815,0
73.7547839905259,24.63240352560854,0
73.75485557219653,24.62518000725865,0
73.75487346325292,24.623374126556875,0
73.75521306203333,24.589062308574036,0
73.75523091822471,24.58725641896356,0
73.75524877267398,24.58545052890791,0
73.75574799040825,24.534885426709423,0
73.75592595193713,24.51682637716378,0
73.75608596872608,24.50057319459235,0
73.75610373968365,24.4987672831975,0
73.75622808776421,24.486125891004132,0
73.75638783888331,24.469872640518595,0
73.75660062178078,24.448201583985853,0
73.75718448805475,24.38860584952958,0
73.75794245710419,24.310950078795965,0
73.75796004629808,24.30914412092171,0
73.7585219901039,24.251353236056584,0
73.75881980534993,24.22065164493734,0
73.75902972854915,24.19897985697314,0
73.75906469168066,24.195367886153992,0
73.7590996479378,24.191755913575815,0
73.75913459732139,24.188143939238824,0
73.75939649869044,24.16105407566937,0
73.75972768601753,24.12674010660579,0
73.75974509977758,24.124934103844527,0
73.7601451432869,24.083395919285206,0
73.76026671583934,24.070753817090615,0
73.76078679176157,24.01657313612253,0
73.76147783547772,23.944331616123225,0
73.76158125673368,23.933495327882053,0
73.76175348924362,23.915434812595493,1
73.76195994357194,23.893762136723325,1
73.7620974437026,23.87931365129656,1
73.7621661529615,23.87208939813447,1
73.76242357052797,23.844998386770005,0
73.76256070364474,23.83054980736436,0
73.76259496994868,23.826937658166024,0
73.76269772813323,23.81610120014164,1
73.76411296020348,23.66619526195997,0
73.76418086998999,23.658970804056572,0
73.76428268404678,23.648134104235556,0
73.76431660856954,23.644521867505127,0
73.764672408882,23.60659327754448,0
73.76529748823113,23.53976625145929,0
73.76555024299255,23.51267404588086,0
73.76561758043742,23.505449441377948,0
73.76570171447078,23.496418676073798,0
73.75142995907238,25.163329239219284,1
73.75176064687975,25.130825703026883,0
73.75309588756615,24.99900430466076,1
73.75315055899263,24.993586935469498,0
73.75316877927256,24.9917811448377,0
73.75324164275082,24.98455797780423,0
73.7532598542106,24.982752184919413,0
73.75335088505622,24.973723213737923,0
73.7534054824051,24.968305825623958,0
73.75344187182353,24.96469423129627,0
73.75353281452664,24.95566523759753,0
73.75358735900353,24.950247835976143,0
73.75360553697234,24.94844203453547,0
73.7536237131796,24.94663623264474,0
73.75366006030991,24.94302462751318,0
73.75369640039536,24.939413020581654,0
73.75378721979357,24.930383995379305,0
73.75380537839146,24.928578188989277,0
73.75400500681212,24.908714289017954,0
73.75405941397985,24.90329685231165,0
73.75411380531885,24.897879411560286,0
73.7541500574193,24.89426778214577,0
73.75416818083218,24.892461966764508,0
73.75422254052286,24.887044517925002,0
73.7542768843939,24.881627065042416,0
73.75429499550265,24.87982124651654,0
73.75440362525592,24.868986325930347,0
73.75445791641673,24.863568859575622,0
73.75449410174234,24.85995721309454,0
73.75453028004372,24.856345564818,0
73.75458453432734,24.850928089037158,0
73.75463877281146,24.845510609217644,0
73.75471106621855,24.838287296510426,0
73.75472913518324,24.836481467212135,0
73.75474720239333,24.83467563746531,0
73.75478333155017,24.83106397662611,0
73.75481945368992,24.82745231399304,0
73.75489167692176,24.82022898334604,0
73.75490972834545,24.818423149563426,0
73.75499995916375,24.80939397392637,0
73.75501800006818,24.80758813745434,0
73.75505407661868,24.80397646316585,0
73.75507211226498,24.80217062534943,0
73.75512620868939,24.796753109211846,0
73.75525237235962,24.784112222545186,0
73.75530641623119,24.778694692970106,0
73.75536044434341,24.773277159365218,0
73.75539645433119,24.769665468056836,0
73.75557639925881,24.75160698466088,0
73.7555943841282,24.749801133860252,0
73.75586394731963,24.72271331818115,0
73.75593576441315,24.715489883677577,0
73.75606137706555,24.70284885609188,0
73.75641979896432,24.66673151383274,0
73.75695612395769,24.612555165835964,0
73.75786428226104,24.52045445445268,0
73.75798857885124,24.50781309009093,0
73.75802407655037,24.50420126770509,0
73.75807731009206,24.498783530796423,0
73.75809505113786,24.49697761760566,0
73.75829008823017,24.47711254321565,0
73.75837867213835,24.46808294620062,0
73.75839638372317,24.466277025467015,0
73.75844950808595,24.460859260605485,0
73.75860878767456,24.444605942080134,0
73.758891605295,24.415711064967603,0
73.75920924607166,24.383204192732194,0
73.75922687636883,24.381398251182354,0
73.75968465825979,24.334443615712306,0
73.76084148989429,24.215249739684456,0
73.76096374491554,24.202607852409415,0
73.76110336196396,24.18815995484932,0
73.76138226674937,24.15926407533539,0
73.76185192397185,24.11050202374495,0
73.7618866637546,24.10689000719984,0
73.76209495878469,24.085217871103563,0
73.76211230559026,24.083411856913425,0
73.76212965068653,24.081605842285136,0
73.76214699407362,24.07979982721871,0
73.76304649756085,23.98588644064711,0
73.76306375051198,23.984080402395918,0
73.76311549914479,23.97866228502186,0
73.76358054739043,23.929899051878376,1
73.7640443560763,23.88113550088776,1
73.76425009592415,23.859462709664335,0
73.7643357487582,23.850432361497326,0
73.7645582477542,23.826953405389375,0
73.764609553002,23.821535174317727,0
73.76527513476803,23.751097814798825,1
73.76605687630428,23.66801700494567,0
73.76641257207149,23.63008850486503,0
73.76654787991968,23.615639502355265,0
73.75299137786153,25.2048780743758,0
73.75300977607841,25.203072335273532,0
73.75304656718804,25.199460855708637,1
73.75313851390995,25.19043214886216,1
73.75323041628313,25.18140343068345,1
73.75324879143716,25.17959768568812,1
73.75328553642557,25.175986194338027,1
73.75341408804039,25.163345960341516,1
73.75343244546693,25.161540210815833,1
73.75345080112135,25.15973446083725,1
73.75348750711429,25.156122959521483,1
73.75354255281562,25.150705704151672,1
73.75361592228448,25.143482690653478,0
73.75372592336062,25.132648156826935,0
73.75376257622241,25.129036641931062,0
73.75378089999813,25.127230883804422,0
73.75379922200392,25.12542512522534,0
73.75390911687585,25.11459056425098,0
73.7539823447391,25.107367514555705,0
73.75400064728287,25.105561751001392,0
73.75405554430306,25.10014445762568,0
73.7540921334751,25.09653292644812,0
73.75411042540902,25.09472716018129,0
73.75414700397326,25.091115626291653,0
73.7541652906038,25.08930985866889,0
73.75418357546675,25.087504090594205,0
73.75427497327205,25.07847524344267,0
73.75434805971162,25.071252157589225,1
73.75445763638021,25.06041751525898,1
73.75453065217603,25.05319441134105,0
73.75467659904044,25.03874818183756,0
73.75471306811032,25.035136619948734,1
73.75487709161149,25.018884569117542,1
73.75489530762769,25.017078783436645,1
73.75515014678668,24.991797736564966,0
73.75533196336417,24.973739791865004,0
73.75536830555208,24.970128197519823,0
73.75564064760981,24.943041182528805,0
73.75593070972553,24.914148254952362,0
73.7566358530721,24.843721262033153,0
73.75665389859715,24.8419154327236,0
73.7566899843909,24.838303772758792,0
73.75694238878093,24.813022102780774,0
73.75697841853788,24.809410428468514,0
73.75699643079108,24.807604590640167,0
73.75703245004748,24.80399291363916,0
73.7570504570509,24.802187074466552,0
73.75712246756865,24.794963713295974,0
73.75737428402091,24.769681892768883,0
73.75741022982946,24.766070196959053,0
73.75742820011243,24.764264348382817,0
73.75753598511945,24.75342924752827,0
73.75755394317316,24.751623395819895,0
73.75796649657246,24.710088683108886,0
73.7581276792937,24.693835905086235,0
73.7582887208273,24.677583090892274,0
73.75844962125363,24.661330240545013,0
73.75859252545929,24.646883232122214,0
73.75861038065298,24.645077354062476,0
73.75869963052234,24.636047957075913,0
73.75953645546048,24.55117108109708,0
73.75987365829258,24.516858873598476,0
73.75992684365947,24.5114411419643,0
73.76005088223444,24.498799752610402,0
73.76006859510508,24.496993838069827,0
73.76015713349376,24.487964258709592,0
73.76045784047938,24.457263605925245,0
73.76054618860658,24.448233977777598,0
73.76058151575941,24.444622123416064,0
73.76063449352915,24.4392043385503,0
73.76082861234525,24.41933909326528,0
73.76114581077871,24.38683221270124,0
73.76116341652526,24.385026270688574,0
73.76121622341896,24.379608441996798,0
73.76140971596405,24.359743036079802,0
73.76142729585591,24.35793708743507,0
73.76160300003929,24.339877576685303,0
73.76179607578791,24.320012063846566,0
73.76279322801926,24.217071733514683,0
